GA,1997,54002.0
GA,1996,48898.0
GA,1999,56100.0
GA,1998,56190.0
GA,2013,47816.0
GA,2002,56570.0
GA,2003,54689.0
GA,2000,57668.0
GA,2001,56997.0
GA,2006,58007.0
GA,2007,55603.0
GA,2004,51426.0
GA,2005,55739.0
GA,2008,50889.0
GA,2009,47878.0
IN,2015,51983.0
IN,2014,48115.0
IN,2011,46839.0
IN,2010,50158.0
IN,2012,47650.0
IN,1991,45989.0
IN,1990,47379.0
IN,1993,47625.0
IN,1992,47238.0
IN,1995,51596.0
IN,1994,44092.0
IN,1997,57281.0
IN,1996,52888.0
IN,1999,58111.0
IN,1998,57739.0
IN,2013,50322.0
IN,2002,54077.0
IN,2003,54672.0
IN,2000,56242.0
IN,2001,54056.0
IN,2006,53379.0
IN,2007,54245.0
IN,2004,53113.0
IN,2005,51504.0
IN,2008,51212.0
IN,2009,48944.0
IA,2015,60855.0
IA,2014,57876.0
IA,2011,52925.0
IA,2010,53286.0
IA,2012,55169.0
IA,1991,48475.0
IA,1990,48013.0
IA,1993,46313.0
IA,1992,47591.0
IA,1995,54894.0
IA,1994,52355.0
IA,1997,49760.0
IA,1996,49971.0
IA,1999,58481.0
IA,1998,53798.0
IA,2013,61211.0
IA,2002,54080.0
IA,2003,53331.0
IA,2000,56415.0
IA,2001,54855.0
IA,2006,56575.0
IA,2007,55909.0
IA,2004,54446.0
IA,2005,56435.0
IA,2008,55199.0
IA,2009,56031.0
OK,2015,47077.0
OK,2014,47253.0
OK,2011,51065.0
OK,2010,46858.0
OK,2012,49971.0
OK,1991,43227.0
OK,1990,42903.0
OK,1993,42430.0
OK,1992,41863.0
OK,1995,40664.0
OK,1994,42719.0
OK,1997,46178.0
OK,1996,41286.0
OK,1999,46507.0
OK,1998,49014.0
OK,2013,46971.0
OK,2002,48031.0
OK,2003,46266.0
OK,2000,44636.0
OK,2001,47670.0
OK,2006,45656.0
OK,2007,49402.0
OK,2004,49707.0
OK,2005,45688.0
OK,2008,50761.0
OK,2009,50681.0
AZ,2015,52248.0
AZ,2014,49311.0
AZ,2011,51240.0
AZ,2010,50981.0
AZ,2012,48564.0
AZ,1991,52182.0
AZ,1990,51419.0
AZ,1993,49297.0
AZ,1992,48609.0
AZ,1995,47699.0
AZ,1994,49528.0
AZ,1997,48224.0
AZ,1996,47606.0
AZ,1999,52643.0
AZ,1998,53901.0
AZ,2013,53533.0
AZ,2002,52347.0
AZ,2003,53050.0
AZ,2000,54753.0
AZ,2001,57169.0
AZ,2006,54848.0
AZ,2007,53973.0
AZ,2004,55017.0
AZ,2005,54912.0
AZ,2008,51645.0
AZ,2009,50528.0
ID,2015,51624.0
ID,2014,53499.0
ID,2011,50016.0
ID,2010,51148.0
ID,2012,49471.0
ID,1991,44337.0
ID,1990,44524.0
ID,1993,50105.0
ID,1992,45870.0
ID,1995,50501.0
ID,1994,49913.0
ID,1997,49202.0
ID,1996,52228.0
ID,1999,50942.0
ID,1998,53305.0
ID,2013,49317.0
ID,2002,49687.0
ID,2003,54604.0
ID,2000,51763.0
ID,2001,51194.0
ID,2006,54326.0
ID,2007,56224.0
ID,2004,55659.0
ID,2005,53615.0
ID,2008,52202.0
ID,2009,51675.0
CT,2015,72889.0
CT,2014,70242.0
CT,2011,68939.0
CT,2010,71747.0
CT,2012,66323.0
CT,1991,71565.0
CT,1990,68391.0
CT,1993,63849.0
CT,1992,67622.0
CT,1995,62195.0
CT,1994,65045.0
CT,1997,64787.0
CT,1996,63379.0
CT,1999,71992.0
CT,1998,67588.0
CT,2013,70506.0
CT,2002,70334.0
CT,2003,70832.0
CT,2000,69051.0
CT,2001,71416.0
CT,2006,73359.0
CT,2007,73322.0
CT,2004,69138.0
CT,2005,68979.0
CT,2008,71205.0
CT,2009,71641.0
ME,2015,50756.0
ME,2014,51769.0
ME,2011,52370.0
ME,2010,52106.0
ME,2012,50747.0
ME,1991,47312.0
ME,1990,48322.0
ME,1993,44334.0
ME,1992,49038.0
ME,1995,52327.0
ME,1994,47982.0
ME,1997,48271.0
ME,1996,52209.0
ME,1999,55299.0
ME,1998,51794.0
ME,2013,55921.0
ME,2002,48552.0
ME,2003,47827.0
ME,2000,51289.0
ME,2001,49013.0
ME,2006,53655.0
ME,2007,54749.0
ME,2004,51859.0
ME,2005,53308.0
ME,2008,51991.0
ME,2009,52475.0
MD,2015,73594.0
MD,2014,76253.0
MD,2011,72587.0
MD,2010,69793.0
MD,2012,74157.0
MD,1991,62734.0
MD,1990,68368.0
MD,1993,64533.0
MD,1992,61598.0
MD,1995,63429.0
MD,1994,62040.0
MD,1997,68764.0
MD,1996,66199.0
MD,1999,74286.0
MD,1998,72686.0
MD,2013,70569.0
MD,2002,74313.0
MD,2003,67416.0
MD,2000,75056.0
MD,2001,71661.0
MD,2006,74845.0
MD,2007,75024.0
MD,2004,71651.0
MD,2005,73441.0
MD,2008,70136.0
MD,2009,70906.0
MA,2015,67861.0
MA,2014,63224.0
MA,2011,66724.0
MA,2010,66242.0
MA,2012,65713.0
MA,1991,60632.0
MA,1990,63776.0
MA,1993,59887.0
MA,1992,60201.0
MA,1995,59616.0
MA,1994,64100.0
MA,1997,61897.0
MA,1996,59429.0
MA,1999,62618.0
MA,1998,61538.0
